#Thu May  1 11:17:50 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               11              11               1               0
               0           80.17           43.41
               1          -38.06            36.6
               2          -46.63           40.54
               3          -132.8           26.86
               4           -79.8           15.74
               5          -41.18           19.82
               6           1.242           38.21
               7            32.8           17.58
               8          -49.43           10.25
               9          -18.78           25.53
              10          -3.882           19.29
              11           19.38           15.96
              12          -41.47           12.61
              13          -8.567           32.36
              14           23.25           20.17
              15           44.49           13.28
              16           -29.8           20.05
              17          -37.62            13.2
              18          -16.57           66.77
              19           22.13           16.83
              20          -39.15           17.23
              21          -40.16           17.28
              22          -7.455           29.62
              23           20.49           11.19
              24          -45.04           13.55
              25          -18.53            25.6
              26          -5.553           23.51
              27           35.96           10.72
              28          -40.55           12.84
              29          -19.93           43.82
              30         -0.1919           18.48
              31           63.23           11.01
              32          -22.48           19.86
              33          -21.06           20.23
              34           15.26           26.29
              35           46.25           22.14
              36           -42.6           13.32
              37          -8.749           24.47
              38           20.64           24.53
              39           51.21           14.95
              40          -42.31           11.19
              41          -7.574           25.72
              42           29.21           24.67
              43           52.44           16.39
              44          -39.68           22.15
              45           7.315           32.06
              46           23.46              15
              47           55.89           14.19
              48          -21.96           25.28
              49          -42.63           14.86
              50          -7.764           51.53
              51           23.55           15.62
              52          -43.59           16.47
              53          -11.38           20.11
              54           4.664           27.66
              55           44.36           10.87
              56          -36.32           13.14
              57          -21.94           32.11
              58           1.021           21.84
              59           50.37           10.57
              60          -41.87           13.08
              61          -20.84           61.36
              62           3.805           17.73
              63           87.28           12.38
              64          -40.54           19.55
              65          -16.72           9.894
              66           36.95           46.34
              67           28.04           27.69
              68          -51.37           14.17
              69          -5.224           12.11
              70           8.268           32.98
              71            24.3           16.59
              72             -19           9.605
              73          -4.224           10.23
              74           16.51            26.3
              75           46.44           17.15
              76          -20.99           11.52
              77           -4.39           8.969
              78           24.07           21.65
              79           81.81            17.9
              80          -48.55           25.76
              81          -37.63           9.653
              82           2.257           36.75
              83           14.62           11.04
              84          -51.15           18.91
              85          -21.01           8.012
              86           6.782           19.47
              87           27.92           8.872
              88          -48.48           13.73
              89           5.999           15.99
              90            19.1           14.94
              91           54.62           12.84
              92          -18.51           11.06
              93          -29.51           29.49
              94           15.27           12.32
              95           82.02           15.17
              96          -13.24           14.64
              97             -29           12.96
              98           22.45           38.99
              99           14.58            24.8
             100          -37.61           13.66
             101          -12.38           14.21
             102           16.71           27.28
             103           45.85           16.44
             104          -40.36           9.385
             105          -9.442           11.46
             106           6.072           25.81
             107            50.9           18.08
             108          0.3845            10.5
             109           18.04           10.08
             110           45.75           26.15
             111           106.8           18.42
             112          -25.12           25.01
             113           -21.3           8.641
             114           -9.05           32.15
             115          -1.029           11.71
             116          -32.46           16.38
             117          -19.71           8.104
             118           19.29            17.9
             119           42.74           9.322
             120          -32.92           11.67
             121           -10.4           16.28
             122           13.66           13.83
             123              44           13.51
             124          -29.52            10.2
             125          -10.63           43.36
             126           35.16           12.71
             127           110.5           17.27
APV               11              11               1               1
               0           74.45           44.96
               1           -56.2           34.78
               2          -32.95           34.74
               3          -134.3           19.05
               4          -85.35            16.8
               5          -55.58           14.22
               6           -14.5           23.01
               7           33.31           11.79
               8          -59.33           11.63
               9           -27.7           16.07
              10           14.42           12.24
              11           45.08           11.26
              12           -63.6           11.47
              13          -31.23           19.01
              14           28.66           12.19
              15           66.67            11.6
              16          -7.837           34.95
              17          -39.88           10.88
              18          -22.57           49.33
              19           7.636            16.7
              20          -39.86           18.02
              21          -48.62           12.62
              22          -4.254              25
              23           45.24           12.68
              24          -53.77           14.49
              25          -22.62           14.14
              26           26.67            20.6
              27            63.5           11.38
              28          -51.39           12.07
              29          -30.14            23.9
              30           24.38           18.31
              31           56.24           11.24
              32          -9.208           23.59
              33          -25.17           13.21
              34          -12.82           14.53
              35           24.87            13.8
              36          -35.37           15.73
              37          -25.39            16.3
              38           12.75           14.19
              39           44.93           10.82
              40          -41.99           12.02
              41          -41.22            14.8
              42           29.24            15.1
              43           64.88           11.84
              44          -59.21           14.57
              45         -0.6027           15.64
              46           21.03           10.39
              47           66.99           12.09
              48          -15.47              33
              49           -28.9           10.97
              50           5.267           38.74
              51            15.8           15.67
              52          -41.02            17.5
              53          -36.08           13.26
              54           13.13           23.23
              55            37.5           12.53
              56          -55.52           13.87
              57           -18.1           17.04
              58           6.335           19.88
              59           66.46           10.88
              60          -37.33           11.56
              61          -35.48           30.42
              62           25.48           16.82
              63            66.8           12.36
              64          -24.77            40.5
              65          -17.74           8.277
              66           14.08            29.7
              67           45.44           17.79
              68          -29.75           16.36
              69          -18.02           9.449
              70           27.96           22.61
              71           58.02           11.92
              72           -37.1           11.86
              73           4.599           8.975
              74           9.149           17.88
              75           62.28           13.21
              76          -25.49           8.727
              77          -42.46           9.431
              78           38.44           15.25
              79           77.78            14.6
              80          -35.45           21.27
              81           -19.9           10.67
              82          -9.141            26.4
              83            34.3           11.15
              84          -45.12           20.18
              85          -11.12           8.167
              86         -0.9403           15.13
              87            19.2           9.529
              88          -63.62           15.02
              89          -18.93           12.01
              90          -6.904           13.54
              91           61.76           12.25
              92          -26.86           11.66
              93          -16.68           21.03
              94           19.53           11.87
              95             102           13.99
              96          -12.25           50.43
              97          -28.38           10.26
              98           15.82           25.37
              99           34.88           15.54
             100          -59.37           17.63
             101          -15.94           10.68
             102           21.35           19.36
             103            39.7           11.66
             104          -45.99            9.85
             105           -2.03           10.36
             106           31.64           17.14
             107           65.94           13.68
             108           -23.4           8.405
             109           11.16           9.208
             110           40.83           17.46
             111           107.5           15.32
             112          -1.553            25.7
             113          -20.48           9.539
             114           3.936           23.51
             115           25.13           11.98
             116          -51.44           17.48
             117          -22.57           7.924
             118          -16.54           14.55
             119           44.73           9.757
             120          -32.14           13.34
             121          -12.01           12.66
             122           28.55           12.68
             123           63.38           11.91
             124          -25.14           10.78
             125          -42.22           29.65
             126           37.46           12.12
             127           128.5           15.09
APV               11              11               1               2
               0           119.4              42
               1          -29.82           35.43
               2          -44.62           43.06
               3            -158           30.74
               4          -49.19            14.9
               5          -36.12           18.07
               6          -1.937           41.38
               7           8.961           18.52
               8          -23.77           10.64
               9           -15.6           21.92
              10          -3.357            20.7
              11           15.07           15.29
              12          -14.49           12.98
              13          -29.11           23.87
              14           4.427           21.81
              15           30.12           13.27
              16           26.87           18.83
              17             -27           10.52
              18           1.389           67.13
              19           1.897           18.52
              20          -18.19           16.53
              21          -19.69           14.64
              22          -1.807           31.77
              23          -14.03           11.85
              24          -19.87           12.51
              25          -17.15           17.88
              26        -0.06073           25.35
              27           27.73           9.628
              28          -22.69           12.86
              29          -14.44           28.78
              30          -13.97            20.6
              31           43.74            10.1
              32           23.44           19.09
              33          0.7193           18.57
              34           3.168           26.97
              35           4.708           24.99
              36          -3.797           13.34
              37           -13.2           21.53
              38          -9.598              25
              39           6.474           15.58
              40          -10.54           11.32
              41            4.06           18.11
              42           9.906           26.65
              43           19.01           15.74
              44           -32.8           22.78
              45          -2.008           20.36
              46          -16.36           17.03
              47           31.78           12.89
              48           14.53           23.16
              49          -22.67           12.15
              50          -2.231           52.57
              51           2.219           16.52
              52           -16.2           15.62
              53          -37.95           15.67
              54          -1.776           29.77
              55            3.48           11.18
              56          -10.51           12.25
              57          -31.94           22.55
              58           13.61           23.65
              59           31.98           9.265
              60          -11.39           12.76
              61          -13.96           36.35
              62           7.412           18.68
              63           31.41           10.03
              64           15.61           17.41
              65           -15.5            9.08
              66            18.6           51.85
              67         -0.1467           29.11
              68          -10.96           13.12
              69           8.288            13.4
              70          -4.719           37.64
              71            2.69           19.03
              72          -1.912           9.174
              73           7.118           11.47
              74           12.62           27.99
              75           20.13           17.96
              76          -21.02           11.63
              77          -5.697              13
              78          -2.426           23.56
              79           56.57           18.49
              80           12.53           23.34
              81          -2.181           9.319
              82           7.214           37.96
              83          -19.47           11.33
              84           1.457           17.56
              85          -14.58           8.179
              86           9.412           20.69
              87           14.63           8.841
              88          -19.92           12.05
              89          -16.74           16.97
              90          -11.74           16.73
              91           39.13           12.89
              92           16.16           9.788
              93           -4.24           28.84
              94         -0.2753           13.27
              95           69.29           15.96
              96         -0.9495           13.55
              97           -27.1           13.68
              98           15.87            44.6
              99          -8.947           25.26
             100           1.212           12.54
             101          -12.52           15.82
             102           1.453           31.42
             103           7.929            17.8
             104          -18.09           10.14
             105          -10.86           8.414
             106           3.655           26.05
             107           35.84            17.7
             108          -10.65           11.28
             109           18.28           10.07
             110           -6.24           29.19
             111           81.85           18.65
             112           1.593           22.57
             113          -7.801           8.234
             114          -9.602           34.11
             115          -12.84           11.91
             116          -7.092           14.32
             117          0.9094           9.069
             118           6.221           18.75
             119           17.69           9.435
             120          -14.45           10.07
             121           4.443           16.68
             122           -2.37           14.98
             123           37.03           13.17
             124          -4.603           9.158
             125           -12.7           43.63
             126          -6.452            13.3
             127           103.2           17.12
APV               11              11               1               3
               0            3.31           40.42
               1           -36.9           34.12
               2          -10.98           50.62
               3          -103.6           29.89
               4          -137.3           16.26
               5          -14.27           19.87
               6           3.454           38.86
               7           45.13           18.97
               8           -84.1           11.38
               9           -23.1           21.88
              10           24.38           20.33
              11           62.93           18.52
              12          -58.07           14.47
              13          -15.89            22.6
              14           31.55           22.58
              15           75.82           15.52
              16          -99.44           19.26
              17          -32.38           11.64
              18           9.908           71.13
              19           24.11           17.99
              20          -105.1           18.28
              21          -21.32           15.96
              22           19.32            32.8
              23            54.6            11.6
              24          -74.27           13.61
              25          -26.26           18.66
              26           11.12           24.93
              27           57.44           10.53
              28          -46.34            13.3
              29          -12.46           30.96
              30           41.39           19.25
              31           68.74           11.96
              32          -100.3           19.26
              33          -14.96           20.35
              34           9.045           27.42
              35           55.29           25.31
              36             -95           15.08
              37          -30.66           23.41
              38           24.66           23.81
              39           45.65            15.8
              40          -70.96           12.33
              41           2.681           18.95
              42           28.73           26.07
              43           77.81           19.44
              44          -51.09           24.11
              45           5.069           16.86
              46           34.58           17.64
              47           71.26           16.14
              48          -110.6           23.98
              49           -27.6           12.57
              50          -9.265           53.81
              51           31.26           15.91
              52          -109.8           17.47
              53          -27.18           17.33
              54           6.867           30.61
              55           71.44           10.67
              56          -49.14           13.77
              57          -8.985           23.47
              58           22.44           23.07
              59            76.6           11.23
              60          -26.83           13.53
              61          -17.65           39.47
              62           22.67           17.95
              63           73.89            12.8
              64          -102.1            17.6
              65          -14.93           9.944
              66           39.27           48.12
              67           41.26           31.14
              68          -83.77           13.27
              69          -19.35           14.54
              70           32.17           36.24
              71           59.14           19.97
              72          -70.07           9.542
              73          -3.447           11.83
              74           49.32           28.23
              75           65.19           20.29
              76          -24.28           12.64
              77           5.039           9.851
              78            36.4           24.23
              79           85.75            17.6
              80          -104.8           23.64
              81          -3.721           9.284
              82           15.69           40.15
              83           36.91           11.51
              84          -94.19           17.71
              85          -20.81           8.314
              86           19.29           20.92
              87            79.8           9.429
              88          -71.61            12.5
              89          -3.814           17.45
              90            39.2           16.58
              91           55.66           13.71
              92          -17.08           10.65
              93           1.664            32.9
              94           52.27           12.76
              95           101.9           14.62
              96            -123           14.01
              97          -13.09           14.58
              98           33.97           41.42
              99           43.17           29.15
             100          -84.09           12.16
             101          -25.82           16.84
             102           4.185           28.86
             103            59.8           19.13
             104          -48.22           10.91
             105            13.1           10.17
             106           48.44           26.74
             107            63.3            20.9
             108          -44.08           12.08
             109           25.27             8.8
             110           43.25           29.57
             111           112.3           18.66
             112            -106           22.92
             113          -23.79           8.011
             114          -8.586           34.93
             115           48.26           11.86
             116          -60.25           15.23
             117          -20.68           9.132
             118           29.26           19.69
             119           66.87           9.186
             120          -38.83           10.94
             121          -2.464           17.92
             122           38.68           15.38
             123           53.54           14.97
             124          -14.08           9.344
             125            14.9           48.37
             126           48.05           12.78
             127           141.8           17.76
APV               11              11               1               4
               0           61.75           37.19
               1          -62.88           28.74
               2          -38.85           36.65
               3          -46.06           31.45
               4          -136.4           16.15
               5          -85.62           18.07
               6            5.27           41.41
               7           87.27           19.23
               8          -94.58           10.74
               9          -79.79           20.08
              10            23.5           21.64
              11           99.15           17.57
              12          -90.57           13.47
              13          -43.61           21.57
              14           45.93           22.07
              15           99.56           14.98
              16           -79.5           19.21
              17          -63.93           11.69
              18          -39.05           62.54
              19           57.96           19.13
              20          -88.51            17.1
              21          -72.22           15.76
              22           1.098           31.67
              23           90.63           12.14
              24          -93.42           13.08
              25          -71.26           16.49
              26           23.48           24.43
              27           99.95           11.13
              28          -69.81           13.01
              29          -41.47           28.51
              30           44.98            20.2
              31           117.6           11.16
              32          -77.24           19.53
              33          -66.36           18.11
              34          -15.87           25.35
              35           62.72           25.47
              36          -85.56           14.36
              37          -59.69           21.73
              38           16.99           25.57
              39           97.51            15.7
              40          -74.52           12.06
              41          -54.26           16.25
              42           37.91           27.62
              43           98.62           17.72
              44          -54.52           21.75
              45          -16.49           15.74
              46           43.21           17.25
              47             129           13.98
              48          -87.37           23.53
              49          -68.24           12.39
              50          -13.91           50.02
              51           73.81           17.02
              52          -96.62           15.93
              53          -66.14           16.83
              54          -5.786           29.23
              55           91.75           11.61
              56          -79.07            12.6
              57          -48.08           21.21
              58           36.33           23.38
              59           88.49            11.1
              60          -80.15           12.93
              61          -29.09           42.57
              62           56.06           19.42
              63           130.4            11.8
              64          -81.74           17.71
              65          -40.22           8.848
              66          -7.402           50.32
              67            68.5           39.98
              68          -81.13           14.16
              69          -56.19           12.69
              70            42.6           37.36
              71           95.81           20.82
              72          -55.75           9.619
              73          -21.41            10.9
              74           57.34           35.68
              75           111.9           19.55
              76          -49.91           11.48
              77          -16.21           10.56
              78           59.31            24.5
              79           133.6           18.08
              80          -72.93           24.25
              81          -36.15            9.58
              82          -10.59           36.18
              83           56.62           94.55
              84          -55.98           18.85
              85           -36.6           9.447
              86           13.63            21.3
              87           90.34           13.03
              88           -70.5           13.09
              89          -26.74           16.87
              90           39.53           15.45
              91           112.2           13.58
              92          -64.98           10.63
              93          -9.934            30.4
              94           56.93           13.17
              95           154.6           15.62
              96          -78.41           14.56
              97          -58.45           13.33
              98           14.34           44.04
              99           77.42           36.15
             100          -79.52           13.46
             101          -45.67           14.88
             102           40.09           28.84
             103           97.88           18.62
             104          -85.36           9.858
             105          -22.89           9.044
             106            39.6           28.23
             107           125.9           19.49
             108          -50.24           11.05
             109           1.725           10.01
             110           54.78           30.66
             111           149.4           18.77
             112          -102.3           23.52
             113          -58.68           8.341
             114           10.35            32.4
             115           64.15           14.42
             116          -83.31           15.19
             117          -35.95            8.71
             118           13.96           23.39
             119           92.99           9.863
             120          -72.06           10.88
             121          -32.77           17.12
             122           19.86            14.8
             123             108           13.64
             124          -52.88           9.857
             125             -29           46.54
             126           67.09            13.8
             127           144.9           16.38
APV               11              11               1               5
               0           160.2           37.51
               1          -20.25           27.18
               2          -19.45              32
               3          -87.71           31.14
               4          -97.22           16.92
               5          -40.31           17.84
               6          -2.397           38.77
               7           20.38           19.05
               8          -24.01           10.76
               9          -27.99           18.99
              10           2.647           17.95
              11           24.45           15.26
              12           -60.6           12.43
              13          -17.59           19.91
              14           1.602           18.18
              15           31.29           13.64
              16           -50.6           20.07
              17          -29.23           10.36
              18          -15.04           65.65
              19           12.17           21.64
              20          -38.33           17.28
              21          -23.33           14.73
              22          -3.587            33.8
              23           36.76           12.63
              24           -48.4           13.56
              25          -12.81           15.32
              26           13.32            25.4
              27           28.12           10.54
              28          -29.68           11.79
              29          -8.827           28.09
              30          -1.928            21.5
              31           51.96           10.64
              32          -40.76           19.68
              33          -20.48           17.41
              34          -1.714           22.62
              35           36.09           22.52
