#Tue May 20 15:41:17 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               11              11               1               0
               0           87.26           37.98
               1          -34.62           33.57
               2          -57.42           33.93
               3            -140           17.63
               4          -72.17           10.74
               5          -43.14            12.3
               6           -12.7           21.55
               7           31.24           12.29
               8          -43.94           8.216
               9          -23.83           14.56
              10          -12.45           12.82
              11            22.3           11.18
              12          -36.14           9.453
              13          -16.18           18.99
              14           14.14              13
              15           50.67           10.07
              16          -25.62           12.35
              17          -38.29           8.707
              18           -18.1           35.68
              19           19.46           9.967
              20             -35           11.11
              21          -44.46           10.89
              22          -13.32           15.76
              23           21.48            8.14
              24          -42.44           9.547
              25          -24.68           15.29
              26          -11.49           12.61
              27            39.1           8.376
              28          -39.09           8.784
              29          -28.64           25.42
              30          -5.147           10.44
              31           69.63           8.856
              32          -16.23           12.24
              33          -19.56           12.32
              34           3.647           16.03
              35           41.79           13.87
              36          -35.93           9.448
              37          -12.66           14.13
              38           8.536           15.42
              39           51.56           11.03
              40          -36.18            8.87
              41          -13.81           15.12
              42           18.18           15.46
              43           56.86           11.09
              44          -34.19           13.39
              45          -5.438           18.93
              46           16.83           10.68
              47           64.95           10.26
              48          -18.37           15.01
              49          -44.39           9.312
              50          -10.38           27.44
              51           22.64           9.385
              52          -39.71           10.65
              53           -17.2           12.35
              54          -1.551           14.89
              55           46.49           8.117
              56          -34.98           9.208
              57          -29.36           19.12
              58          -5.079           11.99
              59           55.49           8.399
              60          -41.78           8.666
              61          -31.95           32.53
              62         -0.1655           10.08
              63           96.29           9.467
              64          -34.88           11.27
              65          -16.47           8.286
              66           28.83           24.21
              67           27.65            15.6
              68          -47.04           9.468
              69          -7.512            9.44
              70           3.929           17.89
              71           29.31           11.25
              72           -18.3           8.467
              73          -5.489           8.693
              74           13.38           14.66
              75           53.38           10.81
              76          -19.65           9.417
              77          -4.588           8.805
              78            23.5           12.71
              79            90.7           11.26
              80          -44.26           14.75
              81          -40.28           7.906
              82            4.61           20.52
              83           18.59            8.02
              84          -50.13           11.65
              85           -23.6           7.511
              86           7.919           11.81
              87           34.43           7.579
              88          -50.84           9.423
              89           4.988           11.06
              90           20.68           9.516
              91           62.47           8.739
              92          -21.03           8.256
              93          -25.77           17.72
              94           17.82           8.586
              95           91.43           10.03
              96          -9.425           10.11
              97          -29.49           9.798
              98           16.55           20.57
              99           16.09           14.69
             100          -35.67           9.344
             101          -13.34           10.42
             102            13.7           15.19
             103           51.97           10.94
             104          -39.98           8.704
             105          -12.97           9.234
             106           4.621           14.39
             107           58.73           11.08
             108          0.1975           8.998
             109           17.15           8.907
             110           44.38           14.96
             111             116           11.44
             112          -23.68           14.56
             113          -24.41           7.564
             114          -6.542           17.94
             115           4.526           8.117
             116          -34.19           10.71
             117          -22.42           7.639
             118           20.51           11.07
             119           49.74           7.722
             120          -36.27           8.654
             121          -10.03           11.05
             122           15.47           9.041
             123           52.72           9.025
             124          -32.62           7.991
             125          -5.831           24.79
             126           38.98           8.872
             127           120.7           10.88
APV               11              11               1               1
               0           76.22           38.71
               1          -51.75           33.72
               2           -39.6           32.33
               3          -139.8            14.3
               4          -81.61           11.15
               5          -53.17           9.826
               6          -22.62           14.99
               7           31.68           10.11
               8          -55.74           8.859
               9          -26.21           10.52
              10           8.695           9.897
              11           44.34           9.673
              12          -59.19            9.48
              13          -28.54           11.47
              14           22.98           9.898
              15           67.91            9.76
              16          -10.63           20.31
              17          -39.15           8.418
              18          -23.15           26.41
              19           5.592           9.812
              20          -38.91            11.3
              21          -46.91           8.953
              22          -8.019           13.33
              23           44.13           8.577
              24          -52.45             9.6
              25          -22.27           9.711
              26           21.91           11.26
              27           61.88           8.553
              28          -50.22           8.656
              29          -27.39           14.04
              30           20.34           10.38
              31            57.6            9.11
              32          -9.171            13.5
              33           -22.8           9.769
              34          -19.56           10.62
              35           21.69           10.59
              36          -33.42           10.19
              37          -23.48           10.53
              38           5.172           10.63
              39           43.28            9.62
              40          -38.35           9.374
              41          -39.22            9.86
              42           21.77           11.43
              43           65.01            9.77
              44          -54.87           10.55
              45         -0.9489            9.86
              46           17.16           8.896
              47           70.08           10.15
              48          -18.51           19.64
              49          -27.92           8.455
              50           2.655           20.71
              51           13.89           9.304
              52          -40.11           10.81
              53             -35           9.101
              54           9.116           12.53
              55           37.09           8.555
              56          -54.22           9.282
              57          -16.87           11.04
              58           2.483           10.98
              59           66.52           8.487
              60           -36.7           8.524
              61          -32.67           16.93
              62           22.76           9.678
              63           70.17           9.794
              64          -23.66           18.04
              65          -15.87           7.759
              66            9.99           16.96
              67           43.22           11.81
              68          -27.71           10.45
              69          -17.18           8.042
              70            24.7           13.85
              71           57.64           9.848
              72          -35.59           9.154
              73           4.344            7.89
              74           7.608           11.46
              75           62.91           9.934
              76          -23.21           8.379
              77          -39.94           8.236
              78            36.7           10.28
              79           80.39           10.76
              80           -35.3           14.05
              81          -20.94           8.499
              82          -6.793           15.21
              83           34.44            8.05
              84          -44.31           12.22
              85          -11.26           7.663
              86         -0.2083            9.71
              87           20.57           7.818
              88          -63.41            9.86
              89          -17.37           9.078
              90          -6.112           8.737
              91           62.69           8.797
              92          -26.99           8.614
              93          -12.95           13.35
              94           20.19           8.212
              95           104.5           10.29
              96          -7.564           15.47
              97          -26.82           8.342
              98            12.6           15.17
              99           33.37           11.18
             100          -57.51           10.58
             101          -15.26           8.568
             102              19            12.1
             103           40.58           9.501
             104          -44.29           8.728
             105          -3.007           8.761
             106           29.78           11.16
             107           67.55           10.12
             108          -21.32           8.073
             109           11.79           8.483
             110           38.96           11.62
             111           110.1           11.23
             112          -3.686           14.45
             113          -20.64           8.057
             114           5.179           13.64
             115           26.41           8.216
             116          -51.56           10.87
             117          -21.88           7.509
             118          -15.25           9.382
             119           46.16           7.865
             120          -33.04           9.235
             121          -10.33           9.323
             122           28.26           8.364
             123           64.68           9.035
             124          -25.92           8.317
             125          -37.11           17.45
             126           37.77           8.509
             127           131.4           11.27
APV               11              11               1               2
               0           118.1           37.23
               1          -28.82           32.83
               2          -51.44           33.78
               3          -158.7           18.19
               4          -49.24           10.67
               5          -35.56            11.1
               6          -8.702           21.92
               7           10.53           12.31
               8          -23.37           8.557
               9          -15.31           12.51
              10          -6.202           12.82
              11           17.06           10.97
              12          -13.86           9.644
              13          -27.99           13.14
              14           3.306           13.09
              15           32.32           10.16
              16           23.26           12.52
              17           -26.9           8.338
              18         0.07668           34.82
              19           3.327           10.07
              20          -19.66           11.13
              21          -19.72           9.475
              22          -3.408           16.04
              23          -11.46           8.216
              24          -21.01           9.348
              25          -17.24           10.84
              26         -0.6489           12.99
              27              30           8.165
              28          -23.03           8.617
              29          -13.13           16.18
              30          -13.58           11.01
              31           45.99           8.668
              32           20.76           12.48
              33           1.697           11.84
              34          -2.552            15.4
              35            4.97           14.41
              36          -3.941           9.583
              37          -12.21           12.56
              38          -13.87           14.69
              39           9.143           11.14
              40          -10.18            9.08
              41           3.328           10.91
              42           6.648           15.35
              43           21.46           10.91
              44          -30.99           13.53
              45          -2.801            10.9
              46          -16.03           11.07
              47           34.61           10.16
              48           11.25           14.39
              49           -22.3           8.755
              50          -3.904           27.03
              51           3.837           9.395
              52          -17.54           10.47
              53          -37.46           9.735
              54          -3.067           15.26
              55           6.778           7.945
              56          -12.43           9.023
              57          -30.78           13.02
              58           12.67            12.3
              59           34.47           8.174
              60          -12.16           8.573
              61          -13.66           19.72
              62           8.729           10.27
              63           34.65           8.948
              64           14.33           11.72
              65          -14.63           8.463
              66           12.73           26.07
              67          0.6975           15.72
              68          -11.38           9.599
              69            7.88           9.789
              70          -7.618           19.18
              71            5.09           11.95
              72          -2.145           8.621
              73           6.163           8.984
              74           11.91           15.05
              75           22.22           11.21
              76          -19.66           9.689
              77          -5.306            9.02
              78          -1.751           13.01
              79           58.45           11.64
              80           10.37           14.36
              81          -3.203           8.148
              82           8.831           20.15
              83          -16.92           7.984
              84          -1.039           11.68
              85          -15.04            7.76
              86           10.29           11.92
              87           16.46           7.693
              88          -21.47            9.15
              89          -16.46           11.35
              90          -9.888            10.1
              91           40.75           8.855
              92           14.44           8.145
              93          -2.525           17.51
              94           2.293           8.769
              95           71.12           10.47
              96          -2.438           10.11
              97          -26.11           10.03
              98            11.9           22.33
              99          -7.569           14.57
             100          0.2841           9.342
             101          -12.39           10.68
             102          0.2539           16.35
             103           10.75           11.26
             104          -18.54           9.136
             105          -11.87           8.081
             106           3.648           14.19
             107           37.83           11.18
             108          -10.06           9.255
             109           17.84           8.303
             110          -6.079           15.61
             111           83.07            11.8
             112         -0.6567           13.81
             113          -8.686           7.822
             114           -7.95           18.16
             115          -10.07           8.109
             116          -9.071           10.23
             117          0.1717           8.101
             118           7.691           10.99
             119           19.77           7.618
             120          -15.96           8.367
             121            3.84           11.25
             122         -0.8618           9.372
             123           39.29           9.136
             124          -6.097           7.868
             125          -10.59           24.37
             126          -4.232           8.893
             127             104           11.13
APV               11              11               1               3
               0           5.517           34.92
               1          -34.55           30.58
               2          -13.35           31.58
               3          -103.1           18.29
               4          -137.1            10.4
               5           -13.9           11.91
               6           1.904            21.2
               7           45.62            12.9
               8          -82.74           8.396
               9          -20.51           12.85
              10           25.52           12.84
              11           61.91           12.19
              12           -57.5           9.772
              13          -12.23           13.21
              14           31.98           13.53
              15           74.07           11.19
              16          -99.47           11.93
              17          -31.36           8.251
              18           12.29           37.37
              19           25.47           10.23
              20            -104           10.73
              21          -19.82           9.639
              22           20.77           17.55
              23           54.73           8.233
              24          -73.98           9.246
              25           -23.5            11.1
              26           12.54            13.5
              27           56.05           8.404
              28          -46.53           8.443
              29          -9.074           17.55
              30           42.44           10.89
              31           66.77            9.33
              32          -100.3           11.94
              33          -15.39           12.55
              34           8.284           15.54
              35           54.97           14.92
              36          -94.43            9.24
              37          -29.17           13.33
              38           23.97           14.32
              39           45.58           11.57
              40          -70.64           8.839
              41           3.704           11.22
              42           29.39           15.34
              43           76.09           12.35
              44          -50.32           14.33
              45           7.444           9.448
              46           35.18           11.44
              47           69.16           11.58
              48            -111            14.3
              49          -27.02           8.467
              50          -6.856           28.96
              51           32.53           9.469
              52          -108.3           10.46
              53          -25.44           10.08
              54           8.942            16.5
              55           70.84           7.989
              56          -49.51           8.984
              57           -5.05           13.45
              58            24.3           12.56
              59           74.66           8.622
              60           -26.9            8.48
              61          -13.51           21.54
              62              24           10.36
              63           71.35           9.766
              64          -101.4           11.14
              65          -15.31           8.705
              66           35.48            25.2
              67           37.99           17.03
              68          -82.17           9.056
              69          -18.52           10.35
              70           29.86           19.18
              71           56.62           12.77
              72          -69.74           8.377
