#Thu May  1 11:31:27 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               11              11               1               0
              76          -25.29           8.819
              77          -42.27           9.403
              78           37.99           15.14
              79           77.74           14.25
              80          -35.91            21.4
              81          -20.34            10.8
              82          -8.949           26.04
              83           34.71           11.09
              84          -45.42           20.07
              85           -11.3           8.228
              86         -0.7598           15.03
              87           19.43           9.487
              88          -64.06           14.87
              89          -18.88           11.83
              90          -6.819           13.29
              91            61.9           12.19
              92          -26.92           11.65
              93          -16.21           20.71
              94           20.11           11.87
              95           102.3           13.83
              96           -12.1           50.19
              97          -28.14           10.14
              98           15.68           25.09
              99           34.15           15.23
             100          -60.17           17.64
             101           -15.9           10.65
             102           21.18           19.11
             103              40           11.46
             104          -46.16           9.943
             105          -1.884           10.36
             106            31.5           16.99
             107           65.65           13.59
             108           -23.5           8.447
             109           11.04           9.094
             110           40.65           17.36
             111           107.6           15.24
             112          -2.276           25.59
             113           -20.8           9.549
             114           4.328           23.09
             115           25.37            11.8
             116          -51.19           17.46
             117          -22.46           7.848
             118          -16.35           14.39
             119           45.14           9.747
             120          -32.41           13.53
             121          -11.65           12.43
             122           28.85           12.52
             123           63.62            11.7
             124          -25.59           10.83
             125          -42.04           29.28
             126           37.57           12.13
             127             129           14.74
APV               11              11               1               2
               0             119           41.92
               1          -29.48           35.57
               2          -44.61           42.89
               3          -158.3           30.48
               4          -49.53           14.67
               5          -36.01           17.93
               6          -2.234           41.04
               7           9.012           18.33
               8           -24.2           10.57
               9          -15.41           21.78
              10          -3.728           20.62
              11           15.23           15.15
              12          -14.58           12.89
              13          -29.07           23.78
              14           4.381            21.7
              15           30.34           13.06
              16           26.48           18.62
              17          -27.25           10.55
              18           1.831           66.59
              19           2.424           18.19
              20          -18.71           16.37
              21          -19.91           14.61
              22          -1.315           31.27
              23          -14.14           11.77
              24          -19.91           12.56
              25          -17.46           17.79
              26          0.4597           25.01
              27           28.09           9.522
              28          -22.56           12.82
              29          -14.44           28.57
              30          -13.93            20.5
              31           43.85           10.03
              32           23.46            18.8
              33          0.7448           18.43
              34           3.017           26.87
              35           4.468           24.69
              36           -4.41           13.45
              37          -13.26           21.38
              38          -9.772           24.92
              39            6.79           15.45
              40          -10.36           11.31
              41           3.409           17.85
              42           9.337           26.51
              43           19.58           15.63
              44          -33.31           22.56
              45          -1.975           20.31
              46           -16.3           17.05
              47           31.98           12.74
              48           14.09           22.88
              49           -22.8           12.14
              50          -1.624           51.99
              51           2.204           16.51
              52          -16.48            15.5
              53          -37.87           15.62
              54          -1.446           29.38
              55           3.943           11.17
              56          -11.02           12.12
              57          -31.75            22.5
              58           14.05           23.37
              59           32.15           9.187
              60          -11.63           12.83
              61          -14.08           36.03
              62           7.814           18.61
              63           31.96           9.935
              64           15.17           17.34
              65          -15.48           8.952
              66           18.25           51.52
              67         -0.2703           28.85
              68          -11.26           13.12
              69            8.43           13.17
              70          -5.167           37.11
              71           2.722           18.89
              72          -2.089           9.136
              73           7.114           11.44
              74            12.1           27.79
              75           20.18           17.78
              76          -20.99            11.5
              77          -5.492           12.85
              78          -2.396           23.39
              79           56.48           18.34
              80           12.54           23.25
              81          -1.791            9.37
              82           7.863           37.52
              83          -19.32           11.28
              84          0.8361           17.41
              85          -15.05           8.122
              86           9.545           20.33
              87           14.73           8.871
              88          -20.48           12.14
              89          -16.22           16.78
              90          -11.33           16.63
              91           39.51           12.73
              92           16.06           9.901
              93           -4.18           28.69
              94         -0.1941           13.33
              95           69.71           15.84
              96           -1.26           13.57
              97          -27.13           13.52
              98           15.36           44.14
              99          -9.189           25.09
             100           1.358           12.45
             101          -12.14           15.46
             102           1.404           31.22
             103           8.043           17.67
             104          -17.72           10.17
             105          -10.75           8.398
             106           3.535           25.86
             107           35.98           17.43
             108          -10.85           11.19
             109           18.44           10.03
             110          -6.375           29.01
             111           82.06            18.3
             112           1.169           22.36
             113          -8.254           8.207
             114          -8.847           33.82
             115           -12.7           11.84
             116          -7.372           14.21
             117           1.055           8.951
             118           6.768           18.57
             119           17.72           9.239
             120          -14.48           10.11
             121           4.481           16.52
             122          -2.256           14.72
             123           37.38           13.12
             124           -4.82           9.075
             125           -12.3           43.04
             126          -6.143           13.24
             127           103.1           16.85
APV               11              11               1               3
               0           2.772           40.31
               1          -36.85            34.3
               2          -10.01           50.33
               3          -103.4           29.58
               4          -137.6           16.16
               5          -14.16           19.67
               6           3.118           38.34
               7           45.08           18.72
               8          -84.38           11.35
               9          -22.91           21.77
              10           24.56           20.27
              11           62.52           18.36
              12          -57.95           14.33
              13          -15.87           22.43
              14           31.41           22.38
              15           75.65           15.37
              16          -99.96           19.25
              17          -32.04           11.54
              18           10.75           70.57
              19           24.54           17.91
              20          -105.5           18.19
              21          -21.32           15.81
              22           19.44           32.52
              23           55.05           11.54
              24          -74.43           13.56
              25          -26.28           18.45
              26           11.18           24.63
              27           57.39           10.48
              28           -46.7           13.23
              29          -12.83           30.79
              30           41.63           18.94
              31           69.14           11.63
              32          -100.7           19.26
              33          -15.24           20.19
              34           9.299           27.44
              35            55.4           25.04
              36          -95.32              15
              37           -30.3           23.22
              38            24.5           23.58
              39           45.82           15.67
              40          -71.01            12.3
              41           2.635           18.81
              42           28.73           25.85
              43           77.69           19.09
              44          -51.19           23.98
              45           5.261           16.77
              46           34.62           17.56
              47           71.53           16.02
              48          -111.1           23.66
              49          -27.61           12.62
              50          -9.146           53.21
              51           31.56            15.9
              52            -110           17.39
              53          -27.54           17.19
              54           7.226           30.32
              55           71.51           10.73
              56          -49.36           13.65
              57          -8.795           23.35
              58           22.82           22.84
              59           76.89           11.14
              60          -26.76            13.6
              61          -17.26           39.06
              62           23.03           17.76
              63           73.38            12.6
              64          -102.4           17.47
              65          -15.04           9.983
              66           38.78            47.8
              67           40.66           30.93
              68          -83.92           13.18
              69          -18.77           14.43
              70           31.48           35.63
              71           59.18           19.73
              72           -70.4           9.577
              73          -3.391           11.71
              74              49           27.95
              75           65.19           20.05
              76          -24.42            12.5
              77           5.603           9.738
              78           35.98           23.98
              79           85.82           17.58
              80          -105.1           23.61
              81          -3.525           9.251
              82           16.15           39.59
              83           37.38           11.42
              84          -94.57           17.63
              85          -20.52           8.313
              86           18.93           20.87
              87           80.08           9.241
              88             -72           12.55
              89          -3.903           17.09
              90           39.25           16.56
              91           55.89           13.65
              92          -17.41           10.61
              93           1.869           32.64
              94           52.54           12.57
              95           102.1           14.34
              96          -123.5           13.95
              97          -13.22           14.45
              98           33.15           41.09
              99           42.81           28.99
             100          -84.31           12.16
             101          -25.71           16.61
             102           4.174           28.71
             103            60.1           18.98
             104          -48.28           10.84
             105           13.47            10.1
             106           48.03           26.78
             107           63.28           20.83
             108          -44.19              12
             109           25.49           8.756
             110           42.92           29.34
             111           112.7           18.56
             112          -106.6           22.77
             113          -23.41           7.988
             114          -8.058           34.39
             115           48.38           11.79
             116          -60.42           15.13
             117          -20.58           9.101
             118           29.89            19.4
             119           66.69           9.155
             120          -38.84           10.79
             121          -2.163           17.81
             122           38.68           15.24
             123           53.61           14.75
             124          -13.88           9.264
             125           14.88            47.7
             126           48.47           12.67
             127             142            17.4
APV               11              11               1               4
               0           61.03           37.13
               1          -62.56           28.92
               2          -38.02           36.36
               3          -45.78           31.24
               4          -136.7           16.03
               5          -85.28           18.03
               6           5.184           41.16
               7           87.12           19.11
               8          -94.84           10.71
               9           -79.7           20.05
              10            23.7           21.37
              11           99.43           17.46
              12          -90.64           13.48
              13          -43.49           21.51
              14           45.88            21.9
              15             100           14.77
              16           -79.8           19.05
              17          -63.77           11.55
              18          -38.42           62.19
              19           57.88           19.16
              20          -88.62           17.11
              21          -72.26           15.69
              22           1.454           31.41
              23           91.07           12.13
              24          -93.44           13.12
              25          -71.32           16.52
              26            23.7           24.17
              27             100           11.16
              28          -69.85           12.92
              29          -41.51           28.24
              30           45.47              20
              31           117.9           11.12
              32           -77.9           19.62
              33          -66.43           17.98
              34          -15.83           25.37
              35           62.35           25.35
              36          -86.01           14.23
              37          -60.12           21.57
              38           16.83           25.47
              39           97.42           15.48
              40          -74.76           11.95
              41          -54.21           16.19
              42           38.04           27.43
              43           98.88           17.63
              44          -54.78           21.61
              45          -16.22           15.82
              46           42.98           17.03
              47             129           13.82
              48          -87.35           23.46
              49          -68.21           12.33
              50          -13.51           49.39
              51           74.19           16.93
              52          -97.25           16.15
              53           -66.1           16.66
              54          -5.905           28.98
              55           91.92           11.54
              56          -79.13           12.61
              57          -48.09           21.02
              58           36.38           23.03
              59           88.46           10.91
              60          -80.15           12.93
              61          -28.74              42
              62           56.35           19.31
              63           130.3            11.6
              64          -81.91           17.67
              65          -40.19           8.698
              66          -7.815           49.91
              67           68.21           39.67
              68          -81.63            14.1
              69          -55.87           12.56
              70           41.96           37.24
              71           96.27           20.65
              72           -55.9            9.61
              73          -21.18           10.87
              74           57.24           35.28
              75           111.9           19.27
              76           -50.4           11.44
              77          -16.25           10.55
              78           59.21           24.43
              79           133.7           17.86
              80          -73.55           24.16
              81          -35.97           9.555
              82           -10.5           35.74
              83           55.95           93.84
              84          -56.47           18.84
              85          -36.44           9.531
              86           13.98           21.16
              87           90.46           12.85
              88          -70.52           13.08
              89          -26.89           16.82
              90           39.96           15.28
              91           112.6           13.56
              92          -64.71           10.57
              93          -9.464           30.34
              94           56.95           13.11
              95           154.6           15.54
              96          -78.51            14.6
              97          -58.61           13.32
              98            13.6           43.71
              99           77.49           35.94
             100           -79.8           13.47
             101          -45.46           14.87
             102           39.64           28.53
             103           97.73           18.42
             104          -85.33           9.827
             105          -23.03            9.07
             106           39.68              28
             107           125.8           19.24
             108          -50.44           11.04
             109           1.673           9.973
             110           54.29           30.58
             111           149.6           18.48
             112          -102.2           23.52
             113          -58.54           8.346
             114           10.55           32.08
             115           64.08           14.32
             116           -83.4            15.3
             117          -35.82           8.711
             118           14.16            23.2
             119           92.87           9.793
             120          -72.04           10.89
             121          -32.49           16.95
             122           19.92           14.59
             123             108            13.4
             124          -52.82           9.769
             125          -28.61           46.31
             126           67.79           13.86
             127           145.2           16.14
APV               11              11               1               5
               0           159.2           37.49
               1          -20.18           27.19
               2          -19.11           31.59
               3          -87.27           30.94
               4          -97.46           16.76
               5          -40.59           17.77
               6          -2.917            38.4
               7           20.49           18.85
               8          -24.03           10.71
               9          -27.62           18.74
              10           2.803           17.75
              11           24.73           15.06
              12          -61.11           12.59
              13          -17.86           19.66
              14           1.819            18.1
              15           31.29           13.53
              16          -50.79           20.02
              17          -29.41           10.39
              18          -14.75           65.18
              19           12.13           21.49
              20          -38.39            17.2
              21          -23.69            14.6
              22          -2.826           33.35
              23           37.15           12.48
              24          -48.57           13.41
              25             -13           15.22
              26           13.18           25.02
              27           28.37           10.28
              28          -29.71           11.81
              29          -9.149           27.95
              30          -1.855           21.39
              31           52.12           10.57
              32          -41.34           19.66
              33          -20.52           17.33
              34          -1.858           22.56
              35           36.44           22.42
              36          -20.56           14.76
              37          -19.42           20.71
              38            14.1           23.17
              39           30.78           14.66
              40             -36           12.24
              41          0.2313           16.12
              42            11.1           22.76
              43           41.94           15.56
              44          -14.12           20.58
              45           9.908           13.49
              46           15.37           14.09
              47            45.9           13.65
              48          -36.37           24.51
              49          -27.63           10.76
              50          -4.247           51.29
              51           16.74           18.69
              52          -49.02           16.15
              53          -21.51           15.81
              54          -19.97           30.31
              55           29.42           11.94
              56          -23.84           12.86
              57          -24.21           19.44
              58          -13.45           24.34
              59           39.11           9.889
              60          -23.72           11.61
              61           -23.4           35.23
              62           -0.76           20.21
              63           54.03           11.75
              64          -38.76           17.88
              65          -10.35           9.614
              66           3.923           47.25
              67           19.04           30.38
              68          -22.54           14.88
              69           1.869           12.35
              70            15.3           34.96
              71           44.81           18.98
              72          -24.08           9.429
              73          -4.592            10.8
              74           13.74            26.1
              75           47.16           18.17
              76          -23.39           11.27
              77           8.065           9.493
              78           32.27           21.93
              79           80.29           16.34
              80          -25.42           24.49
              81          -18.17           9.888
              82          -2.116           36.92
              83           42.33           12.63
              84          -27.12           17.84
              85          -12.85           8.114
              86           6.494           21.02
              87           29.12           9.194
              88          -24.56           12.88
              89          -26.84           16.12
              90           24.67           16.68
              91           43.19           11.85
              92          -19.67           10.27
              93          -4.523           30.74
              94           3.125           14.53
              95           93.91           13.65
              96          -37.37           14.63
              97          -14.15           12.75
              98          0.6326           40.33
              99           10.21           26.83
             100          -32.46           13.87
             101           -6.24           14.46
             102           6.634           28.13
             103           32.61           16.75
             104          -27.83           9.397
             105           -4.99           9.453
             106          0.8503           24.45
             107           48.43           18.22
             108          -26.24           10.72
             109          0.7853            8.04
             110           27.88           26.94
             111            73.3           16.21
             112          -22.21           24.15
             113          -5.076           8.534
             114          -14.98           32.01
             115           18.86           13.01
             116          -33.17           15.21
             117           -32.1           8.811
             118           3.084           19.74
             119           38.48           9.033
             120          -39.55           10.92
             121          -1.679           16.53
             122            12.6           15.63
             123           39.84           13.41
             124          -27.63           9.319
             125           6.656           44.51
             126           14.29           14.97
             127           121.3           13.42
APV               11              11               1               6
               0            95.1           37.86
               1          -11.92           27.89
               2          -15.43           31.45
               3          -85.95           27.05
               4          -68.28           93.99
               5          -53.99           24.69
               6        -0.02554              35
               7           43.01           16.62
               8          -68.64           10.71
               9          -15.44           17.51
              10           23.66           19.37
              11           49.89           16.18
              12          -55.67           12.22
              13          -10.63           19.18
              14           54.75           19.02
              15           32.61           13.95
              16          -57.92           21.76
              17          -34.68            10.6
              18           2.836           68.02
              19           33.77           20.25
              20          -76.17           17.34
              21          -40.34           13.13
              22           29.39           34.27
              23           37.91           13.01
              24          -54.12           14.14
              25          -32.23           15.21
              26           6.614           25.22
              27           64.65           10.92
              28          -42.54           12.46
              29          -18.31           28.02
              30            43.7           21.15
              31           71.85           11.02
              32          -49.98           20.96
              33          -26.04           17.21
              34           6.063           22.98
              35           42.72           21.29
              36          -77.05            14.1
              37          -25.33            20.1
              38           7.959           22.31
              39           58.49           14.69
              40          -44.91           12.06
              41          -17.58           15.89
              42           32.87           24.33
              43           61.59           16.87
              44          -37.29            20.4
              45          -6.576           13.29
              46           48.24           14.92
              47           74.91           14.58
              48          -57.25           30.31
              49          -42.49           10.48
              50          -2.818           55.12
              51           25.74           18.53
              52          -83.93           16.87
              53          -35.59           14.67
              54           20.24           30.81
              55           63.87           12.05
              56          -54.12           13.34
              57          -31.89           19.66
              58           8.887           24.24
              59              76           10.67
              60          -32.77           12.15
              61           -2.99           35.94
              62           46.01           19.77
              63           81.81           11.76
              64           -56.8           18.83
              65          -42.46           9.565
              66           10.45           45.57
              67           42.31           29.03
              68          -70.74           14.38
              69          -35.09           12.86
              70           37.56           34.44
              71           42.32           19.39
              72          -51.47           9.936
              73          -17.49           12.41
              74           27.12           27.75
              75            39.2            16.8
              76          -38.05           11.62
              77           -30.9           9.224
              78           18.98           22.13
              79           85.91           19.45
              80           -55.3            25.4
              81          -28.08            10.8
              82          -6.386           38.15
              83           40.45           12.16
              84          -56.36           18.62
              85          -33.27           8.231
              86              15           21.08
              87           42.87           9.545
              88          -39.36           13.81
              89          -28.14           15.93
              90            19.3           16.38
              91            36.1           11.63
              92          -56.08           10.78
              93          -16.69           30.99
              94           36.84           13.66
              95           93.06              16
              96          -76.22           14.86
              97          -30.89           13.21
              98           36.71           40.73
              99           48.95           26.37
             100          -59.79           13.58
             101          -23.42           15.14
             102           42.87           27.48
             103            67.5           19.31
             104          -50.28           9.657
             105          -10.61           14.57
             106           13.98           26.37
             107              73           17.79
             108          -52.25           11.13
             109          -24.68           11.03
             110           61.34           27.47
             111             110           19.32
             112          -60.86           25.56
             113          -50.96           9.201
             114           6.339           33.56
             115           40.07           12.68
             116          -58.05           16.03
             117          -25.37           8.317
             118           46.68           19.16
             119           63.92           9.736
             120          -46.76           11.85
             121          -18.24           16.48
             122           55.46           15.22
             123           56.46           11.99
             124          -39.89           10.23
             125          -12.96           44.24
             126            49.8           14.08
             127           113.7           18.11
APV               11              11               1               7
               0           105.6           36.08
               1          -38.31           27.53
               2          -42.78           34.87
               3          -53.29           29.92
               4          -112.1           15.15
               5          -85.95           16.66
               6            -2.9           37.42
               7           59.42           19.21
               8          -56.84           10.51
               9          -43.53           18.84
              10           8.967           19.25
              11           84.83           15.72
              12          -85.62           11.88
